('3_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('5_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('7_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('8_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('4_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('5_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('7_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('8_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('13_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('12_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('10_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('12_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('13_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('10_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('11_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('14_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('15_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('11_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('14_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('15_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('16_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('16_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('17_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('17_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('18_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('19_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('18_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('19_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('20_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('21_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('20_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('21_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('22_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('23_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('22_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('23_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('61_constraint0.2_symmetric_max1', (0.04, 0.04), 3895.0, 1)
('24_constraint0.2_asymmetric_max1', (0.0, 0.0), inf, 1)
('24_constraint0.2_symmetric_nomax', (0.0, 0.0), inf, 1)
('26_constraint0.2_symmetric_max1', (0.048, 0.048), 5838.0, 1)
('60_constraint0.2_symmetric_max1', (0.052000000000000005, 0.052000000000000005), 3113.0, 1)
('0_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('1_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('6_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('9_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('4_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('3_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('8_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('7_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('5_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('59_constraint0.2_symmetric_max1', (0.064, 0.064), 2590.0, 1)
('2_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('10_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('11_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('12_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('13_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('14_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('27_constraint0.2_symmetric_max1', (0.068, 0.068), 4946.0, 1)
('15_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('16_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('17_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('18_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('19_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('20_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
('21_constraint0.2_asymmetric_nomax', (0.0, 0.0), inf, 1)
