R04constraint0.25kappa0.8300000000000001 (0.0, 0.0) 199999.0 1
R02constraint0.2kappa0.96 (0.003, 0.003) 1.0 1
R02constraint0.25kappa0.96 (0.003, 0.003) 1.0 1
R06constraint0.3kappa0.81 (0.007, 0.007) 197104.0 1
R03constraint0.15kappa0.87 (0.0, 0.0) 199999.0 1
R05constraint0.15kappa0.78 (0.006, 0.006) 196981.0 1
R03constraint0.1kappa0.85 (0.0, 0.0) 199999.0 1
R04constraint0.3kappa0.84 (0.0, 0.0) 199999.0 1
R04constraint0.15kappa0.79 (0.0, 0.0) 199999.0 1
R04constraint0.1kappa0.77 (0.0, 0.0) 199999.0 1
R03constraint0.3kappa0.91 (0.001, 0.001) 12542.0 1
R06constraint0.1kappa0.8 (0.008, 0.008) 189803.0 1
R05constraint0.25kappa0.79 (0.003, 0.003) 199542.0 1
R04constraint0.2kappa0.81 (0.0, 0.0) 199999.0 1
R04constraint0.25kappa0.8200000000000001 (0.0, 0.0) 199999.0 1
R05constraint0.3kappa0.79 (0.004, 0.004) 184579.0 1
R06constraint0.15kappa0.8 (0.008, 0.008) 189803.0 1
R05constraint0.1kappa0.77 (0.007, 0.007) 197409.0 1
R03constraint0.2kappa0.88 (0.0, 0.0) 199999.0 1
R03constraint0.25kappa0.89 (0.0, 0.0) 199999.0 1
R04constraint0.1kappa0.76 (0.0, 0.0) 199999.0 1
R04constraint0.15kappa0.78 (0.0, 0.0) 199999.0 1
R03constraint0.1kappa0.84 (0.0, 0.0) 199999.0 1
R04constraint0.3kappa0.8300000000000001 (0.0, 0.0) 199999.0 1
R02constraint0.15kappa0.9500000000000001 (0.0, 0.0) 199999.0 1
R03constraint0.15kappa0.86 (0.0, 0.0) 199999.0 1
R04constraint0.2kappa0.8 (0.0, 0.0) 199999.0 1
R02constraint0.1kappa0.93 (0.0, 0.0) 199999.0 1
R05constraint0.2kappa0.78 (0.006, 0.006) 196981.0 1
R04constraint0.25kappa0.81 (0.0, 0.0) 199999.0 1
R04constraint0.15kappa0.77 (0.0, 0.0) 199999.0 1
R04constraint0.1kappa0.75 (0.0, 0.0) 199999.0 1
R03constraint0.3kappa0.9 (0.001, 0.001) 13077.0 1
R06constraint0.25kappa0.8 (0.008, 0.008) 189803.0 1
R03constraint0.1kappa0.8300000000000001 (0.0, 0.0) 199999.0 1
R04constraint0.3kappa0.8200000000000001 (0.0, 0.0) 199999.0 1
R03constraint0.2kappa0.87 (0.0, 0.0) 199999.0 1
R04constraint0.2kappa0.79 (0.0, 0.0) 199999.0 1
R06constraint0.2kappa0.8 (0.008, 0.008) 189803.0 1
R04constraint0.25kappa0.8 (0.0, 0.0) 199999.0 1
R03constraint0.25kappa0.88 (0.0, 0.0) 199999.0 1
R03constraint0.15kappa0.85 (0.0, 0.0) 199999.0 1
R02constraint0.3kappa0.9500000000000001 (0.003, 0.003) 1.0 1
R02constraint0.25kappa0.9500000000000001 (0.003, 0.003) 1.0 1
R02constraint0.2kappa0.9500000000000001 (0.003, 0.003) 1.0 1
R04constraint0.15kappa0.76 (0.0, 0.0) 199999.0 1
R05constraint0.25kappa0.78 (0.006, 0.006) 196981.0 1
R04constraint0.3kappa0.81 (0.0, 0.0) 199999.0 1
R05constraint0.15kappa0.77 (0.007, 0.007) 197409.0 1
R04constraint0.2kappa0.78 (0.0, 0.0) 199999.0 1
R05constraint0.3kappa0.78 (0.006, 0.006) 196981.0 1
R03constraint0.1kappa0.8200000000000001 (0.0, 0.0) 199999.0 1
R06constraint0.3kappa0.8 (0.009000000000000001, 0.009000000000000001) 177317.0 1
R03constraint0.2kappa0.86 (0.0, 0.0) 199999.0 1
R04constraint0.1kappa0.74 (0.003, 0.003) 199389.0 1
R04constraint0.25kappa0.79 (0.0, 0.0) 199999.0 1
R02constraint0.1kappa0.92 (0.0, 0.0) 199999.0 1
R04constraint0.15kappa0.75 (0.0, 0.0) 199999.0 1
R03constraint0.15kappa0.84 (0.0, 0.0) 199999.0 1
R03constraint0.3kappa0.89 (0.001, 0.001) 13659.0 1
R03constraint0.25kappa0.87 (0.0, 0.0) 199999.0 1
R02constraint0.15kappa0.9400000000000001 (0.0, 0.0) 199999.0 1
R05constraint0.1kappa0.76 (0.008, 0.008) 189776.0 1
R04constraint0.2kappa0.77 (0.0, 0.0) 199999.0 1
R04constraint0.3kappa0.8 (0.0, 0.0) 199999.0 1
R06constraint0.1kappa0.79 (0.007, 0.007) 197928.0 1
R03constraint0.1kappa0.81 (0.0, 0.0) 199999.0 1
R04constraint0.25kappa0.78 (0.0, 0.0) 199999.0 1
R06constraint0.15kappa0.79 (0.008, 0.008) 186723.0 1
R05constraint0.2kappa0.77 (0.007, 0.007) 197409.0 1
R03constraint0.2kappa0.85 (0.0, 0.0) 199999.0 1
R03constraint0.15kappa0.8300000000000001 (0.0, 0.0) 199999.0 1
R04constraint0.2kappa0.76 (0.0, 0.0) 199999.0 1
R04constraint0.3kappa0.79 (0.0, 0.0) 199999.0 1
R04constraint0.15kappa0.74 (0.003, 0.003) 199389.0 1
R04constraint0.25kappa0.77 (0.0, 0.0) 199999.0 1
R03constraint0.1kappa0.8 (0.0, 0.0) 199999.0 1
R03constraint0.25kappa0.86 (0.0, 0.0) 199999.0 1
R03constraint0.3kappa0.88 (0.001, 0.001) 14296.0 1
R04constraint0.1kappa0.73 (0.005, 0.005) 197676.0 1
R02constraint0.25kappa0.9400000000000001 (0.003, 0.003) 1.0 1
R02constraint0.2kappa0.9400000000000001 (0.003, 0.003) 1.0 1
R02constraint0.3kappa0.9400000000000001 (0.003, 0.003) 1.0 1
R02constraint0.1kappa0.91 (0.0, 0.0) 199999.0 1
R03constraint0.2kappa0.84 (0.0, 0.0) 199999.0 1
R06constraint0.25kappa0.79 (0.01, 0.01) 167152.0 1
R04constraint0.2kappa0.75 (0.0, 0.0) 199999.0 1
R05constraint0.25kappa0.77 (0.008, 0.008) 182864.0 1
R03constraint0.15kappa0.8200000000000001 (0.0, 0.0) 199999.0 1
R04constraint0.3kappa0.78 (0.0, 0.0) 199999.0 1
R05constraint0.3kappa0.77 (0.008, 0.008) 182864.0 1
R06constraint0.2kappa0.79 (0.008, 0.008) 186723.0 1
R04constraint0.25kappa0.76 (0.0, 0.0) 199999.0 1
R03constraint0.1kappa0.79 (0.0, 0.0) 199999.0 1
R05constraint0.15kappa0.76 (0.008, 0.008) 189776.0 1
R02constraint0.15kappa0.93 (0.0, 0.0) 199999.0 1
R03constraint0.25kappa0.85 (0.0, 0.0) 199999.0 1
R03constraint0.3kappa0.87 (0.001, 0.001) 14995.0 1
R04constraint0.3kappa0.77 (0.0, 0.0) 199999.0 1
R03constraint0.15kappa0.81 (0.0, 0.0) 199999.0 1
R03constraint0.2kappa0.8300000000000001 (0.0, 0.0) 199999.0 1
R03constraint0.1kappa0.78 (0.0, 0.0) 199999.0 1
R04constraint0.25kappa0.75 (0.0, 0.0) 199999.0 1
R06constraint0.3kappa0.79 (0.04, 0.04) 60979.0 1
R04constraint0.15kappa0.73 (0.005, 0.005) 197676.0 1
R05constraint0.1kappa0.75 (0.008, 0.008) 187698.0 1
R04constraint0.2kappa0.74 (0.003, 0.003) 199389.0 1
R04constraint0.1kappa0.72 (0.007, 0.007) 187930.0 1
R02constraint0.1kappa0.9 (0.0, 0.0) 199999.0 1
R05constraint0.2kappa0.76 (0.008, 0.008) 189776.0 1
R04constraint0.3kappa0.76 (0.0, 0.0) 199999.0 1
R06constraint0.1kappa0.78 (0.007, 0.007) 189191.0 1
R03constraint0.25kappa0.84 (0.0, 0.0) 199999.0 1
R06constraint0.15kappa0.78 (0.007, 0.007) 189191.0 1
R03constraint0.1kappa0.77 (0.0, 0.0) 199999.0 1
R03constraint0.15kappa0.8 (0.0, 0.0) 199999.0 1
R02constraint0.25kappa0.93 (0.003, 0.003) 1.0 1
R02constraint0.3kappa0.93 (0.003, 0.003) 1.0 1
R02constraint0.2kappa0.93 (0.003, 0.003) 1.0 1
R03constraint0.2kappa0.8200000000000001 (0.0, 0.0) 199999.0 1
R03constraint0.3kappa0.86 (0.001, 0.001) 15766.0 1
R04constraint0.25kappa0.74 (0.003, 0.003) 199389.0 1
R04constraint0.3kappa0.75 (0.0, 0.0) 199999.0 1
R02constraint0.15kappa0.92 (0.0, 0.0) 199999.0 1
R03constraint0.1kappa0.76 (0.0, 0.0) 199999.0 1
R03constraint0.15kappa0.79 (0.0, 0.0) 199999.0 1
R03constraint0.25kappa0.8300000000000001 (0.0, 0.0) 199999.0 1
R04constraint0.2kappa0.73 (0.005, 0.005) 197676.0 1
R05constraint0.25kappa0.76 (0.009000000000000001, 0.009000000000000001) 177246.0 1
R05constraint0.3kappa0.76 (0.035, 0.035) 58326.0 1
R03constraint0.2kappa0.81 (0.0, 0.0) 199999.0 1
R02constraint0.1kappa0.89 (0.0, 0.0) 199999.0 1
R04constraint0.15kappa0.72 (0.007, 0.007) 187930.0 1
R05constraint0.15kappa0.75 (0.008, 0.008) 187698.0 1
R06constraint0.25kappa0.78 (0.037, 0.037) 72216.0 1
R06constraint0.2kappa0.78 (0.008, 0.008) 179265.0 1
R03constraint0.3kappa0.85 (0.001, 0.001) 16620.0 1
R03constraint0.1kappa0.75 (0.0, 0.0) 199999.0 1
R04constraint0.1kappa0.71 (0.008, 0.008) 185216.0 1
R03constraint0.15kappa0.78 (0.0, 0.0) 199999.0 1
R04constraint0.3kappa0.74 (0.003, 0.003) 199389.0 1
R03constraint0.2kappa0.8 (0.0, 0.0) 199999.0 1
R04constraint0.25kappa0.73 (0.005, 0.005) 197676.0 1
R03constraint0.25kappa0.8200000000000001 (0.0, 0.0) 199999.0 1
R02constraint0.25kappa0.92 (0.003, 0.003) 1.0 1
R05constraint0.1kappa0.74 (0.008, 0.008) 182004.0 1
R02constraint0.3kappa0.92 (0.003, 0.003) 1.0 1
R02constraint0.2kappa0.92 (0.003, 0.003) 1.0 1
R03constraint0.1kappa0.74 (0.0, 0.0) 199999.0 1
R06constraint0.3kappa0.78 (0.067, 0.067) 39502.0 1
R03constraint0.3kappa0.84 (0.001, 0.001) 17571.0 1
R02constraint0.15kappa0.91 (0.0, 0.0) 199999.0 1
R03constraint0.15kappa0.77 (0.0, 0.0) 199999.0 1
R05constraint0.2kappa0.75 (0.008, 0.008) 187698.0 1
R02constraint0.1kappa0.88 (0.0, 0.0) 199999.0 1
R06constraint0.1kappa0.77 (0.006, 0.006) 189068.0 1
R03constraint0.2kappa0.79 (0.0, 0.0) 199999.0 1
R03constraint0.1kappa0.73 (0.0, 0.0) 199999.0 1
R03constraint0.25kappa0.81 (0.0, 0.0) 199999.0 1
R04constraint0.2kappa0.72 (0.007, 0.007) 187930.0 1
R06constraint0.15kappa0.77 (0.007, 0.007) 179261.0 1
R04constraint0.15kappa0.71 (0.008, 0.008) 185216.0 1
R03constraint0.15kappa0.76 (0.0, 0.0) 199999.0 1
R04constraint0.3kappa0.73 (0.006, 0.006) 174989.0 1
R03constraint0.3kappa0.8300000000000001 (0.001, 0.001) 18638.0 1
R03constraint0.1kappa0.72 (0.0, 0.0) 199999.0 1
R03constraint0.2kappa0.78 (0.0, 0.0) 199999.0 1
R04constraint0.25kappa0.72 (0.007, 0.007) 187930.0 1
R05constraint0.3kappa0.75 (0.059000000000000004, 0.059000000000000004) 37037.0 1
R05constraint0.25kappa0.75 (0.03, 0.03) 78094.0 1
R03constraint0.25kappa0.8 (0.0, 0.0) 199999.0 1
R02constraint0.25kappa0.91 (0.003, 0.003) 1.0 1
R02constraint0.3kappa0.91 (0.003, 0.003) 1.0 1
R02constraint0.1kappa0.87 (0.0, 0.0) 199999.0 1
R05constraint0.15kappa0.74 (0.008, 0.008) 182004.0 1
R04constraint0.1kappa0.7000000000000001 (0.008, 0.008) 189706.0 1
R02constraint0.2kappa0.91 (0.003, 0.003) 1.0 1
R03constraint0.15kappa0.75 (0.0, 0.0) 199999.0 1
R06constraint0.25kappa0.77 (0.062, 0.062) 48082.0 1
R02constraint0.15kappa0.9 (0.0, 0.0) 199999.0 1
R06constraint0.2kappa0.77 (0.03, 0.03) 87939.0 1
R03constraint0.1kappa0.71 (0.0, 0.0) 199999.0 1
R03constraint0.2kappa0.77 (0.0, 0.0) 199999.0 1
R03constraint0.3kappa0.8200000000000001 (0.001, 0.001) 19842.0 1
R05constraint0.1kappa0.73 (0.007, 0.007) 184234.0 1
R03constraint0.25kappa0.79 (0.0, 0.0) 199999.0 1
R03constraint0.15kappa0.74 (0.0, 0.0) 199999.0 1
R03constraint0.1kappa0.7000000000000001 (0.0, 0.0) 199999.0 1
R04constraint0.2kappa0.71 (0.008, 0.008) 185216.0 1
R06constraint0.3kappa0.77 (0.092, 0.092) 29907.0 1
R06constraint0.1kappa0.76 (0.005, 0.005) 188523.0 1
R04constraint0.3kappa0.72 (0.025, 0.025) 53846.0 1
R03constraint0.2kappa0.76 (0.0, 0.0) 199999.0 1
R02constraint0.1kappa0.86 (0.0, 0.0) 199999.0 1
R04constraint0.15kappa0.7000000000000001 (0.009000000000000001, 0.009000000000000001) 177157.0 1
R05constraint0.2kappa0.74 (0.022, 0.022) 105127.0 1
R03constraint0.3kappa0.81 (0.001, 0.001) 21212.0 1
R03constraint0.15kappa0.73 (0.0, 0.0) 199999.0 1
R02constraint0.25kappa0.9 (0.003, 0.003) 1.0 1
R06constraint0.15kappa0.76 (0.018000000000000002, 0.018000000000000002) 116860.0 1
R04constraint0.25kappa0.71 (0.019, 0.019) 93037.0 1
R03constraint0.1kappa0.6900000000000001 (0.0, 0.0) 199999.0 1
R03constraint0.25kappa0.78 (0.0, 0.0) 199999.0 1
R02constraint0.3kappa0.9 (0.003, 0.003) 1.0 1
R02constraint0.2kappa0.9 (0.003, 0.003) 1.0 1
R02constraint0.15kappa0.89 (0.0, 0.0) 199999.0 1
R03constraint0.2kappa0.75 (0.0, 0.0) 199999.0 1
R04constraint0.1kappa0.6900000000000001 (0.008, 0.008) 188509.0 1
R03constraint0.15kappa0.72 (0.0, 0.0) 199999.0 1
R03constraint0.1kappa0.68 (0.0, 0.0) 199999.0 1
R05constraint0.3kappa0.74 (0.082, 0.082) 27449.0 1
R03constraint0.3kappa0.8 (0.001, 0.001) 22783.0 1
R05constraint0.25kappa0.74 (0.052000000000000005, 0.052000000000000005) 50077.0 1
R03constraint0.25kappa0.77 (0.0, 0.0) 199999.0 1
R02constraint0.1kappa0.85 (0.0, 0.0) 199999.0 1
R05constraint0.15kappa0.73 (0.009000000000000001, 0.009000000000000001) 166978.0 1
R03constraint0.2kappa0.74 (0.0, 0.0) 199999.0 1
R06constraint0.25kappa0.76 (0.083, 0.083) 37931.0 1
R05constraint0.1kappa0.72 (0.007, 0.007) 176074.0 1
R03constraint0.15kappa0.71 (0.0, 0.0) 199999.0 1
R03constraint0.1kappa0.67 (0.0, 0.0) 199999.0 1
R06constraint0.2kappa0.76 (0.051000000000000004, 0.051000000000000004) 60857.0 1
R02constraint0.25kappa0.89 (0.003, 0.003) 1.0 1
R04constraint0.2kappa0.7000000000000001 (0.009000000000000001, 0.009000000000000001) 177157.0 1
R04constraint0.3kappa0.71 (0.047, 0.047) 29917.0 1
R03constraint0.25kappa0.76 (0.0, 0.0) 199999.0 1
R06constraint0.1kappa0.75 (0.005, 0.005) 177886.0 1
R02constraint0.3kappa0.89 (0.003, 0.003) 1.0 1
R03constraint0.3kappa0.79 (0.001, 0.001) 24604.0 1
R02constraint0.15kappa0.88 (0.0, 0.0) 199999.0 1
R02constraint0.2kappa0.89 (0.003, 0.003) 1.0 1
R03constraint0.2kappa0.73 (0.0, 0.0) 199999.0 1
R04constraint0.15kappa0.6900000000000001 (0.009000000000000001, 0.009000000000000001) 177450.0 1
R03constraint0.15kappa0.7000000000000001 (0.0, 0.0) 199999.0 1
R06constraint0.3kappa0.76 (0.1, 0.1) 30041.0 1
R04constraint0.25kappa0.7000000000000001 (0.039, 0.039) 50385.0 1
R02constraint0.1kappa0.84 (0.0, 0.0) 199999.0 1
R03constraint0.1kappa0.66 (0.0, 0.0) 199999.0 1
R05constraint0.2kappa0.73 (0.041, 0.041) 67972.0 1
R03constraint0.25kappa0.75 (0.0, 0.0) 199999.0 1
R06constraint0.15kappa0.75 (0.036000000000000004, 0.036000000000000004) 79226.0 1
R03constraint0.2kappa0.72 (0.0, 0.0) 199999.0 1
R03constraint0.3kappa0.78 (0.001, 0.001) 26740.0 1
R03constraint0.15kappa0.6900000000000001 (0.0, 0.0) 199999.0 1
R04constraint0.1kappa0.68 (0.008, 0.008) 184548.0 1
R02constraint0.25kappa0.88 (0.003, 0.003) 1.0 1
R03constraint0.1kappa0.65 (0.004, 0.004) 183386.0 1
R05constraint0.1kappa0.71 (0.008, 0.008) 161085.0 1
R02constraint0.15kappa0.87 (0.0, 0.0) 199999.0 1
R05constraint0.3kappa0.73 (0.1, 0.1) 23488.0 1
R03constraint0.25kappa0.74 (0.0, 0.0) 199999.0 1
R02constraint0.1kappa0.8300000000000001 (0.0, 0.0) 199999.0 1
R03constraint0.2kappa0.71 (0.0, 0.0) 199999.0 1
R02constraint0.3kappa0.88 (0.003, 0.003) 1.0 1
R03constraint0.15kappa0.68 (0.0, 0.0) 199999.0 1
R05constraint0.25kappa0.73 (0.07200000000000001, 0.07200000000000001) 38064.0 1
R02constraint0.2kappa0.88 (0.003, 0.003) 1.0 1
R06constraint0.1kappa0.74 (0.017, 0.017) 113224.0 1
R05constraint0.15kappa0.72 (0.027, 0.027) 94358.0 1
R03constraint0.3kappa0.77 (0.001, 0.001) 29278.0 1
R06constraint0.25kappa0.75 (0.1, 0.1) 32809.0 1
R04constraint0.3kappa0.7000000000000001 (0.067, 0.067) 21549.0 1
R04constraint0.2kappa0.6900000000000001 (0.027, 0.027) 83593.0 1
R06constraint0.2kappa0.75 (0.07, 0.07) 47945.0 1
R03constraint0.2kappa0.7000000000000001 (0.0, 0.0) 199999.0 1
R03constraint0.25kappa0.73 (0.0, 0.0) 199999.0 1
R03constraint0.15kappa0.67 (0.0, 0.0) 199999.0 1
R04constraint0.15kappa0.68 (0.013000000000000001, 0.013000000000000001) 144598.0 1
R04constraint0.25kappa0.6900000000000001 (0.057, 0.057) 36127.0 1
R03constraint0.1kappa0.64 (0.005, 0.005) 196512.0 1
R02constraint0.1kappa0.8200000000000001 (0.0, 0.0) 199999.0 1
R03constraint0.3kappa0.76 (0.002, 0.002) 7913.0 1
R02constraint0.25kappa0.87 (0.003, 0.003) 1.0 1
R02constraint0.15kappa0.86 (0.0, 0.0) 199999.0 1
R06constraint0.3kappa0.75 (0.1, 0.1) 32809.0 1
R03constraint0.25kappa0.72 (0.0, 0.0) 199999.0 1
R03constraint0.2kappa0.6900000000000001 (0.0, 0.0) 199999.0 1
R05constraint0.2kappa0.72 (0.059000000000000004, 0.059000000000000004) 51364.0 1
R02constraint0.3kappa0.87 (0.003, 0.003) 1.0 1
R06constraint0.15kappa0.74 (0.053, 0.053) 61539.0 1
R03constraint0.15kappa0.66 (0.0, 0.0) 199999.0 1
R06constraint0.1kappa0.73 (0.026000000000000002, 0.026000000000000002) 91786.0 1
R02constraint0.2kappa0.87 (0.003, 0.003) 1.0 1
R04constraint0.1kappa0.67 (0.008, 0.008) 179348.0 1
R05constraint0.1kappa0.7000000000000001 (0.021, 0.021) 106093.0 1
R03constraint0.3kappa0.75 (0.002, 0.002) 8847.0 1
R03constraint0.2kappa0.68 (0.0, 0.0) 199999.0 1
R02constraint0.1kappa0.81 (0.0, 0.0) 199999.0 1
R03constraint0.25kappa0.71 (0.0, 0.0) 199999.0 1
R05constraint0.3kappa0.72 (0.1, 0.1) 27039.0 1
R03constraint0.1kappa0.63 (0.007, 0.007) 180856.0 1
R06constraint0.1kappa0.72 (0.007, 0.007) 140428.0 1
R05constraint0.15kappa0.71 (0.042, 0.042) 70814.0 1
R05constraint0.25kappa0.72 (0.091, 0.091) 31038.0 1
R04constraint0.3kappa0.6900000000000001 (0.085, 0.085) 17465.0 1
R03constraint0.15kappa0.65 (0.004, 0.004) 183386.0 1
R02constraint0.15kappa0.85 (0.0, 0.0) 199999.0 1
R03constraint0.3kappa0.74 (0.002, 0.002) 10031.0 1
R04constraint0.2kappa0.68 (0.044, 0.044) 56544.0 1
R02constraint0.25kappa0.86 (0.005, 0.005) 1.0 1
R06constraint0.25kappa0.74 (0.1, 0.1) 34910.0 1
R03constraint0.2kappa0.67 (0.0, 0.0) 199999.0 1
R03constraint0.25kappa0.7000000000000001 (0.0, 0.0) 199999.0 1
R04constraint0.15kappa0.67 (0.028, 0.028) 89372.0 1
R02constraint0.3kappa0.86 (0.005, 0.005) 1.0 1
R06constraint0.1kappa0.71 (0.0, 0.0) inf 1
R06constraint0.2kappa0.74 (0.08700000000000001, 0.08700000000000001) 40480.0 1
R02constraint0.2kappa0.86 (0.005, 0.005) 1.0 1
R02constraint0.1kappa0.8 (0.0, 0.0) 199999.0 1
R04constraint0.25kappa0.68 (0.074, 0.074) 28622.0 1
R03constraint0.3kappa0.73 (0.002, 0.002) 11578.0 1
R05constraint0.1kappa0.6900000000000001 (0.033, 0.033) 82926.0 1
R03constraint0.25kappa0.6900000000000001 (0.0, 0.0) 199999.0 1
R06constraint0.3kappa0.74 (0.1, 0.1) 34910.0 1
R03constraint0.2kappa0.66 (0.0, 0.0) 199999.0 1
R03constraint0.15kappa0.64 (0.006, 0.006) 174047.0 1
R04constraint0.1kappa0.66 (0.009000000000000001, 0.009000000000000001) 165810.0 1
R06constraint0.15kappa0.73 (0.068, 0.068) 51659.0 1
R05constraint0.2kappa0.71 (0.076, 0.076) 41870.0 1
R03constraint0.1kappa0.62 (0.008, 0.008) 178758.0 1
R02constraint0.15kappa0.84 (0.0, 0.0) 199999.0 1
R02constraint0.25kappa0.85 (0.005, 0.005) 1.0 1
R02constraint0.1kappa0.79 (0.0, 0.0) 199999.0 1
R03constraint0.3kappa0.72 (0.002, 0.002) 13684.0 1
R02constraint0.3kappa0.85 (0.005, 0.005) 1.0 1
R03constraint0.25kappa0.68 (0.0, 0.0) 199999.0 1
R02constraint0.2kappa0.85 (0.005, 0.005) 1.0 1
R05constraint0.3kappa0.71 (0.1, 0.1) 29927.0 1
R03constraint0.2kappa0.65 (0.004, 0.004) 183386.0 1
R04constraint0.3kappa0.68 (0.1, 0.1) 15607.0 1
R05constraint0.15kappa0.7000000000000001 (0.057, 0.057) 57021.0 1
R05constraint0.25kappa0.71 (0.1, 0.1) 29927.0 1
R04constraint0.2kappa0.67 (0.059000000000000004, 0.059000000000000004) 44421.0 1
R05constraint0.1kappa0.68 (0.033, 0.033) 82092.0 1
R06constraint0.25kappa0.73 (0.1, 0.1) 36482.0 1
R03constraint0.3kappa0.71 (0.002, 0.002) 16713.0 1
R03constraint0.25kappa0.67 (0.0, 0.0) 199999.0 1
R02constraint0.1kappa0.78 (0.0, 0.0) 199999.0 1
R04constraint0.15kappa0.66 (0.041, 0.041) 68126.0 1
R03constraint0.15kappa0.63 (0.007, 0.007) 180856.0 1
R04constraint0.25kappa0.67 (0.089, 0.089) 24478.0 1
R02constraint0.15kappa0.8300000000000001 (0.0, 0.0) 199999.0 1
R06constraint0.2kappa0.73 (0.1, 0.1) 36482.0 1
R02constraint0.25kappa0.84 (0.005, 0.005) 1.0 1
R03constraint0.1kappa0.61 (0.009000000000000001, 0.009000000000000001) 172971.0 1
R02constraint0.3kappa0.84 (0.005, 0.005) 1.0 1
R02constraint0.2kappa0.84 (0.005, 0.005) 1.0 1
R03constraint0.3kappa0.7000000000000001 (0.002, 0.002) 21422.0 1
R04constraint0.1kappa0.65 (0.02, 0.02) 112146.0 1
R03constraint0.25kappa0.66 (0.0, 0.0) 199999.0 1
R03constraint0.2kappa0.64 (0.006, 0.006) 174047.0 1
R06constraint0.3kappa0.73 (0.1, 0.1) 36482.0 1
R06constraint0.15kappa0.72 (0.081, 0.081) 45491.0 1
R05constraint0.1kappa0.67 (0.018000000000000002, 0.018000000000000002) 105748.0 1
R02constraint0.1kappa0.77 (0.0, 0.0) 199999.0 1
R05constraint0.2kappa0.7000000000000001 (0.09, 0.09) 36641.0 1
R02constraint0.15kappa0.8200000000000001 (0.0, 0.0) 199999.0 1
R05constraint0.1kappa0.66 (0.0, 0.0) inf 1
R03constraint0.3kappa0.6900000000000001 (0.002, 0.002) 29662.0 1
R03constraint0.15kappa0.62 (0.008, 0.008) 178758.0 1
R05constraint0.3kappa0.7000000000000001 (0.1, 0.1) 32253.0 1
R04constraint0.3kappa0.67 (0.1, 0.1) 19514.0 1
R02constraint0.25kappa0.8300000000000001 (0.005, 0.005) 1.0 1
R05constraint0.15kappa0.6900000000000001 (0.069, 0.069) 49631.0 1
R03constraint0.25kappa0.65 (0.005, 0.005) 146442.0 1
R02constraint0.3kappa0.8300000000000001 (0.005, 0.005) 1.0 1
R02constraint0.2kappa0.8300000000000001 (0.005, 0.005) 1.0 1
R02constraint0.1kappa0.76 (0.0, 0.0) 199999.0 1
R04constraint0.2kappa0.66 (0.073, 0.073) 37197.0 1
R06constraint0.25kappa0.72 (0.1, 0.1) 37636.0 1
R05constraint0.25kappa0.7000000000000001 (0.1, 0.1) 32253.0 1
R04constraint0.15kappa0.65 (0.054, 0.054) 55284.0 1
R03constraint0.1kappa0.6 (0.009000000000000001, 0.009000000000000001) 176952.0 1
R04constraint0.25kappa0.66 (0.1, 0.1) 22894.0 1
R03constraint0.2kappa0.63 (0.011, 0.011) 121843.0 1
R03constraint0.3kappa0.68 (0.002, 0.002) 47087.0 1
R06constraint0.2kappa0.72 (0.1, 0.1) 37636.0 1
R02constraint0.15kappa0.81 (0.0, 0.0) 199999.0 1
R04constraint0.1kappa0.64 (0.031, 0.031) 86626.0 1
R06constraint0.15kappa0.71 (0.082, 0.082) 45550.0 1
R02constraint0.1kappa0.75 (0.0, 0.0) 199999.0 1
R06constraint0.3kappa0.72 (0.1, 0.1) 37636.0 1
R03constraint0.25kappa0.64 (0.022, 0.022) 36680.0 1
R03constraint0.3kappa0.67 (0.002, 0.002) 95385.0 1
R02constraint0.25kappa0.8200000000000001 (0.005, 0.005) 1.0 1
R02constraint0.3kappa0.8200000000000001 (0.005, 0.005) 1.0 1
R02constraint0.2kappa0.8200000000000001 (0.005, 0.005) 1.0 1
R05constraint0.2kappa0.6900000000000001 (0.1, 0.1) 34109.0 1
R03constraint0.15kappa0.61 (0.01, 0.01) 160889.0 1
R03constraint0.2kappa0.62 (0.026000000000000002, 0.026000000000000002) 57605.0 1
R02constraint0.1kappa0.74 (0.0, 0.0) 199999.0 1
R05constraint0.3kappa0.6900000000000001 (0.1, 0.1) 34109.0 1
R02constraint0.15kappa0.8 (0.0, 0.0) 199999.0 1
R05constraint0.15kappa0.68 (0.081, 0.081) 43989.0 1
R04constraint0.3kappa0.66 (0.1, 0.1) 22894.0 1
R03constraint0.1kappa0.59 (0.01, 0.01) 167509.0 1
R03constraint0.3kappa0.66 (0.013000000000000001, 0.013000000000000001) 2313.0 1
R06constraint0.25kappa0.71 (0.1, 0.1) 38463.0 1
R04constraint0.2kappa0.65 (0.08600000000000001, 0.08600000000000001) 32446.0 1
R04constraint0.15kappa0.64 (0.065, 0.065) 48017.0 1
R05constraint0.25kappa0.6900000000000001 (0.1, 0.1) 34109.0 1
R04constraint0.25kappa0.65 (0.1, 0.1) 25794.0 1
R02constraint0.25kappa0.81 (0.005, 0.005) 1.0 1
R02constraint0.3kappa0.81 (0.005, 0.005) 1.0 1
R03constraint0.25kappa0.63 (0.038, 0.038) 21680.0 1
R02constraint0.2kappa0.81 (0.005, 0.005) 1.0 1
R06constraint0.15kappa0.7000000000000001 (0.065, 0.065) 53860.0 1
R04constraint0.1kappa0.63 (0.041, 0.041) 72323.0 1
R06constraint0.2kappa0.71 (0.1, 0.1) 38463.0 1
