9.999990000000000000e+05
1.851300000000000000e+04
1.714300000000000000e+04
1.609500000000000000e+04
1.513300000000000000e+04
1.438200000000000000e+04
1.376700000000000000e+04
1.324500000000000000e+04
1.279000000000000000e+04
1.238700000000000000e+04
1.202600000000000000e+04
1.170000000000000000e+04
1.139800000000000000e+04
1.112200000000000000e+04
1.086500000000000000e+04
1.062400000000000000e+04
1.039900000000000000e+04
1.018500000000000000e+04
9.984000000000000000e+03
9.794000000000000000e+03
9.616000000000000000e+03
9.442000000000000000e+03
9.278000000000000000e+03
9.118000000000000000e+03
8.968000000000000000e+03
8.821000000000000000e+03
8.681000000000000000e+03
8.546000000000000000e+03
8.416000000000000000e+03
8.289000000000000000e+03
8.168000000000000000e+03
8.048000000000000000e+03
7.934000000000000000e+03
7.824000000000000000e+03
7.716000000000000000e+03
7.610000000000000000e+03
7.508000000000000000e+03
7.408000000000000000e+03
7.310000000000000000e+03
7.216000000000000000e+03
7.123000000000000000e+03
7.031000000000000000e+03
6.944000000000000000e+03
6.857000000000000000e+03
6.772000000000000000e+03
6.690000000000000000e+03
6.610000000000000000e+03
6.531000000000000000e+03
6.452000000000000000e+03
6.375000000000000000e+03
6.301000000000000000e+03
6.228000000000000000e+03
6.156000000000000000e+03
6.085000000000000000e+03
6.014000000000000000e+03
5.947000000000000000e+03
5.878000000000000000e+03
5.813000000000000000e+03
5.748000000000000000e+03
5.684000000000000000e+03
5.622000000000000000e+03
5.559000000000000000e+03
5.500000000000000000e+03
5.438000000000000000e+03
5.379000000000000000e+03
5.321000000000000000e+03
5.264000000000000000e+03
5.207000000000000000e+03
5.151000000000000000e+03
5.097000000000000000e+03
5.042000000000000000e+03
4.989000000000000000e+03
4.935000000000000000e+03
4.883000000000000000e+03
4.832000000000000000e+03
4.782000000000000000e+03
4.731000000000000000e+03
4.682000000000000000e+03
4.633000000000000000e+03
4.584000000000000000e+03
4.536000000000000000e+03
4.490000000000000000e+03
4.443000000000000000e+03
4.398000000000000000e+03
4.352000000000000000e+03
4.308000000000000000e+03
4.265000000000000000e+03
4.219000000000000000e+03
4.177000000000000000e+03
4.135000000000000000e+03
4.093000000000000000e+03
4.051000000000000000e+03
4.010000000000000000e+03
3.969000000000000000e+03
3.929000000000000000e+03
3.891000000000000000e+03
3.851000000000000000e+03
3.812000000000000000e+03
3.775000000000000000e+03
3.736000000000000000e+03
3.698000000000000000e+03
